last_name,first_name,congress,state,d1,chamber,icpsr,district_code,party_code,bioguide_id
BARTON,Joe,106,TX,3.5,House,15085,6,200,B000213
BARTON,Joe,107,TX,3.5,House,15085,6,200,B000213
BARTON,Joe,108,TX,0,House,15085,6,200,B000213
BARTON,Joe,109,TX,4,House,15085,6,200,B000213
BARTON,Joe,110,TX,0,House,15085,6,200,B000213
BARTON,Joe,111,TX,5,House,15085,6,200,B000213
BARTON,Joe,112,TX,10,House,15085,6,200,B000213
BARTON,Joe,113,TX,3,House,15085,6,200,B000213
BARTON,Joe,114,TX,1.5,House,15085,6,200,B000213
BARTON,Joe,115,TX,6,House,15085,6,200,B000213
BASS,Charles,104,NH,30.5,House,29538,2,200,B000220
BASS,Charles,105,NH,58.5,House,29538,2,200,B000220
BASS,Charles,106,NH,47.5,House,29538,2,200,B000220
BASS,Charles,107,NH,41,House,29538,2,200,B000220
BASS,Charles,108,NH,36,House,29538,2,200,B000220
BASS,Charles,109,NH,50,House,29538,2,200,B000220
BASS,Charles,112,NH,53,House,29538,2,200,B000220
BASS,Karen,112,CA,88.5,House,21110,33,100,B001270
BASS,Karen,113,CA,86.5,House,21110,37,100,B001270
BASS,Karen,114,CA,90.5,House,21110,37,100,B001270
BASS,Karen,115,CA,97,House,21110,37,100,B001270
BATEMAN,Herbert,98,VA,29,House,15003,1,200,B000229
BATEMAN,Herbert,99,VA,0,House,15003,1,200,B000229
BATEMAN,Herbert,100,VA,0,House,15003,1,200,B000229
BATEMAN,Herbert,101,VA,11.5,House,15003,1,200,B000229
BATEMAN,Herbert,102,VA,7,House,15003,1,200,B000229
BATEMAN,Herbert,103,VA,11.5,House,15003,1,200,B000229
BATEMAN,Herbert,104,VA,0,House,15003,1,200,B000229
BATEMAN,Herbert,105,VA,10.5,House,15003,1,200,B000229
BATEMAN,Herbert,106,VA,4,House,15003,1,200,B000229
BATES,Jim,98,CA,88,House,15004,44,100,B000236
BATES,Jim,99,CA,100,House,15004,44,100,B000236
BATES,Jim,100,CA,100,House,15004,44,100,B000236
BATES,Jim,101,CA,100,House,15004,44,100,B000236
BAUCUS,Max,94,MT,75,House,14203,1,100,B000243
BAUCUS,Max,95,MT,43,House,14203,1,100,B000243
BAUMAN,Robert,93,MD,21.5,House,14069,1,200,B000244
BAUMAN,Robert,94,MD,23,House,14069,1,200,B000244
BAUMAN,Robert,95,MD,27,House,14069,1,200,B000244
BAUMAN,Robert,96,MD,22,House,14069,1,200,B000244
BEAN,Melissa,109,IL,80.5,House,20509,8,100,B001253
BEAN,Melissa,110,IL,85,House,20509,8,100,B001253
BEAN,Melissa,111,IL,90,House,20509,8,100,B001253
BEARD,Edward,94,RI,66.5,House,14204,2,100,B000279
BEARD,Edward,95,RI,47,House,14204,2,100,B000279
BEARD,Edward,96,RI,59,House,14204,2,100,B000279
BEARD,Robin,93,TN,5.5,House,14004,6,200,B000280
BEARD,Robin,94,TN,13.5,House,14004,6,200,B000280
BEARD,Robin,95,TN,20,House,14004,6,200,B000280
BEARD,Robin,96,TN,23.5,House,14004,6,200,B000280
BEARD,Robin,97,TN,2,House,14004,6,200,B000280
BEATTY,Joyce,113,OH,95,House,21352,3,100,B001281
BEATTY,Joyce,114,OH,98.5,House,21352,3,100,B001281
BEATTY,Joyce,115,OH,100,House,21352,3,100,B001281
BEAUPREZ,Bob,108,CO,5,House,20312,7,200,B001240
BEAUPREZ,Bob,109,CO,4,House,20312,7,200,B001240
BECERRA,Xavier,103,CA,94,House,29316,30,100,B000287
BECERRA,Xavier,104,CA,80.5,House,29316,30,100,B000287
BECERRA,Xavier,105,CA,73,House,29316,30,100,B000287
BECERRA,Xavier,106,CA,93,House,29316,30,100,B000287
BECERRA,Xavier,107,CA,96.5,House,29316,30,100,B000287
BECERRA,Xavier,108,CA,95,House,29316,31,100,B000287
BECERRA,Xavier,109,CA,97,House,29316,31,100,B000287
BECERRA,Xavier,110,CA,88.5,House,29316,31,100,B000287
BECERRA,Xavier,111,CA,100,House,29316,31,100,B000287
BECERRA,Xavier,112,CA,95.5,House,29316,31,100,B000287
BECERRA,Xavier,113,CA,95,House,29316,34,100,B000287
BECERRA,Xavier,114,CA,91.5,House,29316,34,100,B000287
BEDELL,Berkley,94,IA,82,House,14205,6,100,B000298
BEDELL,Berkley,95,IA,93,House,14205,6,100,B000298
BEDELL,Berkley,96,IA,79.5,House,14205,6,100,B000298
BEDELL,Berkley,97,IA,89,House,14205,6,100,B000298
BEDELL,Berkley,98,IA,75,House,14205,6,100,B000298
BEDELL,Berkley,99,IA,86,House,14205,6,100,B000298
BEGICH,Nicholas,92,AK,54,House,13006,1,100,B000315
BEILENSON,Anthony,95,CA,87,House,14405,23,100,B000318
BEILENSON,Anthony,96,CA,89.5,House,14405,23,100,B000318
BEILENSON,Anthony,97,CA,84,House,14405,23,100,B000318
BEILENSON,Anthony,98,CA,75,House,14405,23,100,B000318
BEILENSON,Anthony,99,CA,100,House,14405,23,100,B000318
BEILENSON,Anthony,100,CA,100,House,14405,23,100,B000318
BEILENSON,Anthony,101,CA,94,House,14405,23,100,B000318
BEILENSON,Anthony,102,CA,100,House,14405,23,100,B000318
BEILENSON,Anthony,103,CA,93.5,House,14405,24,100,B000318
BEILENSON,Anthony,104,CA,100,House,14405,24,100,B000318
BELCHER,Page,92,OK,8,House,590,1,200,B000323
BELL,Alphonzo,92,CA,54,House,10505,28,200,B000330
BELL,Alphonzo,93,CA,39,House,10505,28,200,B000330
BELL,Alphonzo,94,CA,29.5,House,10505,27,200,B000330
BELL,Chris,108,TX,78.5,House,20354,25,100,B001241
BENEDICT,Cleveland,97,WV,11,House,14801,2,200,B000358
BENISHEK,Dan,112,MI,6,House,21141,1,200,B001271
BENISHEK,Dan,113,MI,5,House,21141,1,200,B001271
BENISHEK,Dan,114,MI,4,House,21141,1,200,B001271
BENJAMIN,Adam,95,IN,53,House,14406,1,100,B000363
BENJAMIN,Adam,96,IN,35.5,House,14406,1,100,B000363
BENJAMIN,Adam,97,IN,43,House,14406,1,100,B000363
BENNETT,Charles,92,FL,38,House,633,3,100,B000371
BENNETT,Charles,93,FL,58.5,House,633,3,100,B000371
BENNETT,Charles,94,FL,43.5,House,633,3,100,B000371
BENNETT,Charles,95,FL,53,House,633,3,100,B000371
BENNETT,Charles,96,FL,34,House,633,3,100,B000371
BENNETT,Charles,97,FL,37.5,House,633,3,100,B000371
BENNETT,Charles,98,FL,42,House,633,3,100,B000371
BENNETT,Charles,99,FL,57,House,633,3,100,B000371
BENNETT,Charles,100,FL,50,House,633,3,100,B000371
BENNETT,Charles,101,FL,84,House,633,3,100,B000371
BENNETT,Charles,102,FL,72,House,633,3,100,B000371
BENTIVOLIO,Kerry,113,MI,3.5,House,21336,11,200,B001280
BENTLEY,Helen,99,MD,0,House,15086,2,200,B000392
BENTLEY,Helen,100,MD,25,House,15086,2,200,B000392
BENTLEY,Helen,101,MD,29,House,15086,2,200,B000392
BENTLEY,Helen,102,MD,7,House,15086,2,200,B000392
BENTLEY,Helen,103,MD,14,House,15086,2,200,B000392
BENTSEN,Kenneth,104,TX,69.5,House,29574,25,100,B000400
BENTSEN,Kenneth,105,TX,77,House,29574,25,100,B000400
BENTSEN,Kenneth,106,TX,67,House,29574,25,100,B000400
BENTSEN,Kenneth,107,TX,37.5,House,29574,25,100,B000400
BERA,Ami,113,CA,91,House,21304,7,100,B001287
BERA,Ami,114,CA,91.5,House,21304,7,100,B001287
BERA,Ami,115,CA,100,House,21304,7,100,B001287
BEREUTER,Douglas,96,NE,50,House,14605,1,200,B000403
BEREUTER,Douglas,97,NE,37,House,14605,1,200,B000403
BEREUTER,Douglas,98,NE,58,House,14605,1,200,B000403
BEREUTER,Douglas,99,NE,14,House,14605,1,200,B000403
BEREUTER,Douglas,100,NE,25,House,14605,1,200,B000403
BEREUTER,Douglas,101,NE,11.5,House,14605,1,200,B000403
BEREUTER,Douglas,102,NE,35.5,House,14605,1,200,B000403
BEREUTER,Douglas,103,NE,29.5,House,14605,1,200,B000403
BEREUTER,Douglas,104,NE,38.5,House,14605,1,200,B000403
BEREUTER,Douglas,105,NE,20,House,14605,1,200,B000403
BEREUTER,Douglas,106,NE,37,House,14605,1,200,B000403
BEREUTER,Douglas,107,NE,19.5,House,14605,1,200,B000403
BEREUTER,Douglas,108,NE,10,House,14605,1,200,B000403
BERG,Rick,112,ND,6,House,21160,1,200,B001272
BERGLAND,Robert,92,MN,77,House,13007,7,100,B000408
BERGLAND,Robert,93,MN,80,House,13007,7,100,B000408
BERGLAND,Robert,94,MN,56.5,House,13007,7,100,B000408
BERGMAN,John,115,MI,6,House,21704,1,200,B001301
BERKLEY,Shelley,106,NV,80.5,House,29922,1,100,B001231
BERKLEY,Shelley,107,NV,89.5,House,29922,1,100,B001231
BERKLEY,Shelley,108,NV,82.5,House,29922,1,100,B001231
BERKLEY,Shelley,109,NV,100,House,29922,1,100,B001231
BERKLEY,Shelley,110,NV,83.5,House,29922,1,100,B001231
BERKLEY,Shelley,111,NV,91.5,House,29922,1,100,B001231
BERKLEY,Shelley,112,NV,91.5,House,29922,1,100,B001231
BERMAN,Howard,98,CA,79,House,15005,26,100,B000410
BERMAN,Howard,99,CA,100,House,15005,26,100,B000410
BERMAN,Howard,100,CA,75,House,15005,26,100,B000410
BERMAN,Howard,101,CA,76.5,House,15005,26,100,B000410
BERMAN,Howard,102,CA,96,House,15005,26,100,B000410
BERMAN,Howard,103,CA,93,House,15005,26,100,B000410
BERMAN,Howard,104,CA,92.5,House,15005,26,100,B000410
BERMAN,Howard,105,CA,86.5,House,15005,26,100,B000410
BERMAN,Howard,106,CA,90,House,15005,26,100,B000410
BERMAN,Howard,107,CA,89.5,House,15005,26,100,B000410
BERMAN,Howard,108,CA,71.5,House,15005,28,100,B000410
BERMAN,Howard,109,CA,97,House,15005,28,100,B000410
BERMAN,Howard,110,CA,92.5,House,15005,28,100,B000410
BERMAN,Howard,111,CA,95,House,15005,28,100,B000410
BERMAN,Howard,112,CA,88.5,House,15005,28,100,B000410
BERRY,Robert,105,AR,27,House,29702,1,100,B000420
BERRY,Robert,106,AR,26,House,29702,1,100,B000420
BERRY,Robert,107,AR,37.5,House,29702,1,100,B000420
BERRY,Robert,108,AR,42.5,House,29702,1,100,B000420
BERRY,Robert,109,AR,34.5,House,29702,1,100,B000420
BERRY,Robert,110,AR,73.5,House,29702,1,100,B000420
BERRY,Robert,111,AR,64.5,House,29702,1,100,B000420
BETHUNE,Edwin,96,AR,24,House,14606,2,200,B000422
BETHUNE,Edwin,97,AR,31,House,14606,2,200,B000422
BETHUNE,Edwin,98,AR,25,House,14606,2,200,B000422
BETTS,Jackson,92,OH,8,House,680,8,200,B000426
BEVILL,Tom,92,AL,31,House,11000,7,100,B000431
BEVILL,Tom,93,AL,25.5,House,11000,4,100,B000431
BEVILL,Tom,94,AL,25,House,11000,4,100,B000431
BEVILL,Tom,95,AL,37,House,11000,4,100,B000431
BEVILL,Tom,96,AL,32,House,11000,4,100,B000431
BEVILL,Tom,97,AL,33.5,House,11000,4,100,B000431
BEVILL,Tom,98,AL,33,House,11000,4,100,B000431
BEVILL,Tom,99,AL,29,House,11000,4,100,B000431
BEVILL,Tom,100,AL,0,House,11000,4,100,B000431
BEVILL,Tom,101,AL,35,House,11000,4,100,B000431
BEVILL,Tom,102,AL,21,House,11000,4,100,B000431
BEVILL,Tom,103,AL,49.5,House,11000,4,100,B000431
BEVILL,Tom,104,AL,30.5,House,11000,4,100,B000431
BEYER,Donald,114,VA,98.5,House,21554,8,100,B001292
BEYER,Donald,115,VA,100,House,21554,8,100,B001292
BIAGGI,Mario,92,NY,62,House,12003,24,100,B000432
BIAGGI,Mario,93,NY,57.5,House,12003,10,100,B000432
BIAGGI,Mario,94,NY,59.5,House,12003,10,100,B000432
BIAGGI,Mario,95,NY,63,House,12003,10,100,B000432
BIAGGI,Mario,96,NY,44.5,House,12003,10,100,B000432
BIAGGI,Mario,97,NY,55,House,12003,10,100,B000432
BIAGGI,Mario,98,NY,54,House,12003,19,100,B000432
BIAGGI,Mario,99,NY,71,House,12003,19,100,B000432
BIAGGI,Mario,100,NY,25,House,12003,19,100,B000432
BIESTER,Edward,92,PA,100,House,11001,8,200,B000451
BIESTER,Edward,93,PA,77.5,House,11001,8,200,B000451
BIESTER,Edward,94,PA,75,House,11001,8,200,B000451
BIGGERT,Judy,106,IL,33.5,House,29912,13,200,B001232
BIGGERT,Judy,107,IL,29.5,House,29912,13,200,B001232
BIGGERT,Judy,108,IL,21.5,House,29912,13,200,B001232
BIGGERT,Judy,109,IL,27.5,House,29912,13,200,B001232
BIGGERT,Judy,110,IL,46.5,House,29912,13,200,B001232
BIGGERT,Judy,111,IL,39.5,House,29912,13,200,B001232
BIGGERT,Judy,112,IL,17,House,29912,13,200,B001232
BIGGS,Andrew,115,AZ,6,House,21705,5,200,B001302
BILBRAY,Brian,104,CA,46.5,House,29508,49,200,B000461
BILBRAY,Brian,105,CA,67.5,House,29508,49,200,B000461
BILBRAY,Brian,106,CA,73,House,29508,49,200,B000461
BILBRAY,Brian,109,CA,0,House,29508,50,200,B000461
BILBRAY,Brian,110,CA,31.5,House,29508,50,200,B000461
BILBRAY,Brian,111,CA,25.5,House,29508,50,200,B000461
BILBRAY,Brian,112,CA,21.5,House,29508,50,200,B000461
BILBRAY,James,100,NV,75,House,15403,1,100,B000462
BILBRAY,James,101,NV,62.5,House,15403,1,100,B000462
BILBRAY,James,102,NV,55,House,15403,1,100,B000462
BILBRAY,James,103,NV,69,House,15403,1,100,B000462
BILIRAKIS,Gus,110,FL,26.5,House,20758,9,200,B001257
BILIRAKIS,Gus,111,FL,22,House,20758,9,200,B001257
BILIRAKIS,Gus,112,FL,13,House,20758,9,200,B001257
BILIRAKIS,Gus,113,FL,2,House,20758,12,200,B001257
BILIRAKIS,Gus,114,FL,2.5,House,20758,12,200,B001257
BILIRAKIS,Gus,115,FL,0,House,20758,12,200,B001257
BILIRAKIS,Michael,98,FL,42,House,15006,9,200,B000463
BILIRAKIS,Michael,99,FL,29,House,15006,9,200,B000463
BILIRAKIS,Michael,100,FL,25,House,15006,9,200,B000463
BILIRAKIS,Michael,101,FL,61.5,House,15006,9,200,B000463
BILIRAKIS,Michael,102,FL,17,House,15006,9,200,B000463
BILIRAKIS,Michael,103,FL,26,House,15006,9,200,B000463
BILIRAKIS,Michael,104,FL,34.5,House,15006,9,200,B000463
BILIRAKIS,Michael,105,FL,38.5,House,15006,9,200,B000463
BILIRAKIS,Michael,106,FL,14.5,House,15006,9,200,B000463
BILIRAKIS,Michael,107,FL,37,House,15006,9,200,B000463
BILIRAKIS,Michael,108,FL,19,House,15006,9,200,B000463
BILIRAKIS,Michael,109,FL,18,House,15006,9,200,B000463
BINGHAM,Jonathan,92,NY,85,House,10705,23,100,B000472
BINGHAM,Jonathan,93,NY,91.5,House,10705,22,100,B000472
BINGHAM,Jonathan,94,NY,83.5,House,10705,22,100,B000472
BINGHAM,Jonathan,95,NY,67,House,10705,22,100,B000472
BINGHAM,Jonathan,96,NY,88,House,10705,22,100,B000472
BINGHAM,Jonathan,97,NY,96,House,10705,22,100,B000472
BISHOP,Michael,114,MI,4,House,21527,8,200,B001293
BISHOP,Michael,115,MI,6,House,21527,8,200,B001293
BISHOP,Robert,108,UT,2.5,House,20357,1,200,B001250
BISHOP,Robert,109,UT,0,House,20357,1,200,B001250
BISHOP,Robert,110,UT,0,House,20357,1,200,B001250
BISHOP,Robert,111,UT,5,House,20357,1,200,B001250
BISHOP,Robert,112,UT,7.5,House,20357,1,200,B001250
BISHOP,Robert,113,UT,2,House,20357,1,200,B001250
BISHOP,Robert,114,UT,0,House,20357,1,200,B001250
BISHOP,Robert,115,UT,0,House,20357,1,200,B001250
BISHOP,Sanford,103,GA,52.5,House,29339,2,100,B000490
BISHOP,Sanford,104,GA,46,House,29339,2,100,B000490
BISHOP,Sanford,105,GA,17,House,29339,2,100,B000490
BISHOP,Sanford,106,GA,43,House,29339,2,100,B000490
BISHOP,Sanford,107,GA,41,House,29339,2,100,B000490
BISHOP,Sanford,108,GA,35.5,House,29339,2,100,B000490
BISHOP,Sanford,109,GA,34.5,House,29339,2,100,B000490
BISHOP,Sanford,110,GA,83.5,House,29339,2,100,B000490
BISHOP,Sanford,111,GA,91.5,House,29339,2,100,B000490
BISHOP,Sanford,112,GA,48.5,House,29339,2,100,B000490
BISHOP,Sanford,113,GA,41,House,29339,2,100,B000490
BISHOP,Sanford,114,GA,50.5,House,29339,2,100,B000490
BISHOP,Sanford,115,GA,69,House,29339,2,100,B000490
BISHOP,Timothy,108,NY,100,House,20338,1,100,B001242
BISHOP,Timothy,109,NY,93,House,20338,1,100,B001242
BISHOP,Timothy,110,NY,100,House,20338,1,100,B001242
BISHOP,Timothy,111,NY,100,House,20338,1,100,B001242
BISHOP,Timothy,112,NY,90,House,20338,1,100,B001242
BISHOP,Timothy,113,NY,93,House,20338,1,100,B001242
BLACK,Diane,112,TN,9,House,21180,6,200,B001273
BLACK,Diane,113,TN,0,House,21180,6,200,B001273
BLACK,Diane,114,TN,0,House,21180,6,200,B001273
BLACK,Diane,115,TN,0,House,21180,6,200,B001273
BLACKBURN,Benjamin,92,GA,8,House,11002,4,200,B000506
BLACKBURN,Benjamin,93,GA,11.5,House,11002,4,200,B000506
BLACKBURN,Marsha,108,TN,0,House,20351,7,200,B001243
BLACKBURN,Marsha,109,TN,3,House,20351,7,200,B001243
BLACKBURN,Marsha,110,TN,2.5,House,20351,7,200,B001243
BLACKBURN,Marsha,111,TN,0,House,20351,7,200,B001243
BLACKBURN,Marsha,112,TN,7.5,House,20351,7,200,B001243
BLACKBURN,Marsha,113,TN,0,House,20351,7,200,B001243
BLACKBURN,Marsha,114,TN,0,House,20351,7,200,B001243
BLACKBURN,Marsha,115,TN,0,House,20351,7,200,B001243
BLACKWELL,Lucien,102,PA,63,House,29140,2,100,B000517
BLACKWELL,Lucien,103,PA,71.5,House,29140,2,100,B000517
BLAGOJEVICH,Rod,105,IL,92.5,House,29716,5,100,B000518
BLAGOJEVICH,Rod,106,IL,93.5,House,29716,5,100,B000518
BLAGOJEVICH,Rod,107,IL,71.5,House,29716,5,100,B000518
BLANCHARD,James,94,MI,82,House,14206,18,100,B000538
BLANCHARD,James,95,MI,83,House,14206,18,100,B000538
BLANCHARD,James,96,MI,62,House,14206,18,100,B000538
BLANCHARD,James,97,MI,48,House,14206,18,100,B000538
BLANTON,Leonard,92,TN,0,House,11003,7,100,B000548
BLATNIK,John,92,MN,38,House,789,8,100,B000550
BLATNIK,John,93,MN,55,House,789,8,100,B000550
BLILEY,Thomas,97,VA,21,House,14802,3,200,B000556
BLILEY,Thomas,98,VA,21,House,14802,3,200,B000556
BLILEY,Thomas,99,VA,0,House,14802,3,200,B000556
BLILEY,Thomas,100,VA,0,House,14802,3,200,B000556
BLILEY,Thomas,101,VA,17.5,House,14802,3,200,B000556
BLILEY,Thomas,102,VA,0,House,14802,3,200,B000556
BLILEY,Thomas,103,VA,7.5,House,14802,7,200,B000556
BLILEY,Thomas,104,VA,4,House,14802,7,200,B000556
BLILEY,Thomas,105,VA,7,House,14802,7,200,B000556
BLILEY,Thomas,106,VA,3.5,House,14802,7,200,B000556
BLOUIN,Michael,94,IA,82,House,14207,2,100,B000567
BLOUIN,Michael,95,IA,70,House,14207,2,100,B000567
BLUM,Rod,114,IA,3,House,21520,1,200,B001294
BLUM,Rod,115,IA,0,House,21520,1,200,B001294
BLUMENAUER,Earl,104,OR,89,House,29588,3,100,B000574
BLUMENAUER,Earl,105,OR,90.5,House,29588,3,100,B000574
BLUMENAUER,Earl,106,OR,90.5,House,29588,3,100,B000574
BLUMENAUER,Earl,107,OR,93,House,29588,3,100,B000574
BLUMENAUER,Earl,108,OR,92.5,House,29588,3,100,B000574
BLUMENAUER,Earl,109,OR,96,House,29588,3,100,B000574
BLUMENAUER,Earl,110,OR,100,House,29588,3,100,B000574
BLUMENAUER,Earl,111,OR,100,House,29588,3,100,B000574
BLUMENAUER,Earl,112,OR,97,House,29588,3,100,B000574
BLUMENAUER,Earl,113,OR,95,House,29588,3,100,B000574
BLUMENAUER,Earl,114,OR,97,House,29588,3,100,B000574
BLUMENAUER,Earl,115,OR,100,House,29588,3,100,B000574
BLUNT,Roy,105,MO,10.5,House,29735,7,200,B000575
BLUNT,Roy,106,MO,0,House,29735,7,200,B000575
BLUNT,Roy,107,MO,0,House,29735,7,200,B000575
BLUNT,Roy,108,MO,0,House,29735,7,200,B000575
BLUNT,Roy,109,MO,3,House,29735,7,200,B000575
BLUNT,Roy,110,MO,0,House,29735,7,200,B000575
BLUNT,Roy,111,MO,0,House,29735,7,200,B000575
BLUNT ROCHESTER,Lisa,115,DE,97,House,21706,1,100,B001303
BLUTE,Peter,103,MA,41,House,29357,3,200,B000576
BLUTE,Peter,104,MA,42,House,29357,3,200,B000576
BOCCIERI,John,111,OH,91.5,House,20943,16,100,B001263
BOEHLERT,Sherwood,98,NY,92,House,15007,25,200,B000586
BOEHLERT,Sherwood,99,NY,71,House,15007,25,200,B000586
BOEHLERT,Sherwood,100,NY,100,House,15007,25,200,B000586
BOEHLERT,Sherwood,101,NY,100,House,15007,25,200,B000586
BOEHLERT,Sherwood,102,NY,82.5,House,15007,25,200,B000586
BOEHLERT,Sherwood,103,NY,80,House,15007,23,200,B000586
BOEHLERT,Sherwood,104,NY,77,House,15007,23,200,B000586
BOEHLERT,Sherwood,105,NY,74,House,15007,23,200,B000586
BOEHLERT,Sherwood,106,NY,69.5,House,15007,23,200,B000586
BOEHLERT,Sherwood,107,NY,62,House,15007,23,200,B000586
BOEHLERT,Sherwood,108,NY,60,House,15007,24,200,B000586
BOEHLERT,Sherwood,109,NY,80.5,House,15007,24,200,B000586
BOEHNER,John,102,OH,0,House,29137,8,200,B000589
BOEHNER,John,103,OH,4.5,House,29137,8,200,B000589
BOEHNER,John,104,OH,0,House,29137,8,200,B000589
BOEHNER,John,105,OH,7,House,29137,8,200,B000589
BOEHNER,John,106,OH,3.5,House,29137,8,200,B000589
BOEHNER,John,107,OH,0,House,29137,8,200,B000589
BOEHNER,John,108,OH,2.5,House,29137,8,200,B000589
BOEHNER,John,109,OH,0,House,29137,8,200,B000589
BOEHNER,John,110,OH,0,House,29137,8,200,B000589
BOEHNER,John,111,OH,0,House,29137,8,200,B000589
BOGGS,Corinne,93,LA,72.5,House,14067,2,100,B000592
BOGGS,Corinne,94,LA,52.5,House,14067,2,100,B000592
BOGGS,Corinne,95,LA,37,House,14067,2,100,B000592
BOGGS,Corinne,96,LA,38.5,House,14067,2,100,B000592
BOGGS,Corinne,97,LA,55,House,14067,2,100,B000592
BOGGS,Corinne,98,LA,46,House,14067,2,100,B000592
BOGGS,Corinne,99,LA,71,House,14067,2,100,B000592
BOGGS,Corinne,100,LA,25,House,14067,2,100,B000592
BOGGS,Corinne,101,LA,51.5,House,14067,2,100,B000592
BOGGS,Thomas,92,LA,31,House,824,2,100,B000594
BOLAND,Edward,92,MA,69,House,830,2,100,B000600
BOLAND,Edward,93,MA,67,House,830,2,100,B000600
BOLAND,Edward,94,MA,63,House,830,2,100,B000600
BOLAND,Edward,95,MA,60,House,830,2,100,B000600
BOLAND,Edward,96,MA,65,House,830,2,100,B000600
BOLAND,Edward,97,MA,82.5,House,830,2,100,B000600
BOLAND,Edward,98,MA,67,House,830,2,100,B000600
BOLAND,Edward,99,MA,71,House,830,2,100,B000600
BOLAND,Edward,100,MA,50,House,830,2,100,B000600
BOLLING,Richard,92,MO,46,House,835,5,100,B000605
BOLLING,Richard,93,MO,48,House,835,5,100,B000605
BOLLING,Richard,94,MO,50,House,835,5,100,B000605
BOLLING,Richard,95,MO,53,House,835,5,100,B000605
BOLLING,Richard,96,MO,44.5,House,835,5,100,B000605
BOLLING,Richard,97,MO,37.5,House,835,5,100,B000605
BONAMICI,Suzanne,112,OR,97,House,21198,1,100,B001278
BONAMICI,Suzanne,113,OR,96.5,House,21198,1,100,B001278
BONAMICI,Suzanne,114,OR,98.5,House,21198,1,100,B001278
BONAMICI,Suzanne,115,OR,100,House,21198,1,100,B001278
BONER,William,96,TN,47,House,14607,5,100,B000615
BONER,William,97,TN,53.5,House,14607,5,100,B000615
BONER,William,98,TN,50,House,14607,5,100,B000615
BONER,William,99,TN,43,House,14607,5,100,B000615
BONER,William,100,TN,33,House,14607,5,100,B000615
BONILLA,Henry,103,TX,9.5,House,39302,23,200,B000617
BONILLA,Henry,104,TX,4,House,39302,23,200,B000617
BONILLA,Henry,105,TX,6.5,House,39302,23,200,B000617
BONILLA,Henry,106,TX,0,House,39302,23,200,B000617
BONILLA,Henry,107,TX,0,House,39302,23,200,B000617
BONILLA,Henry,108,TX,4.5,House,39302,23,200,B000617
BONILLA,Henry,109,TX,0,House,39302,23,200,B000617
BONIOR,David,95,MI,87,House,14407,12,100,B000619
BONIOR,David,96,MI,88,House,14407,12,100,B000619
BONIOR,David,97,MI,91,House,14407,12,100,B000619
BONIOR,David,98,MI,79,House,14407,12,100,B000619
BONIOR,David,99,MI,86,House,14407,12,100,B000619
BONIOR,David,100,MI,75,House,14407,12,100,B000619
BONIOR,David,101,MI,82.5,House,14407,12,100,B000619
BONIOR,David,102,MI,80.5,House,14407,12,100,B000619
BONIOR,David,103,MI,77.5,House,14407,10,100,B000619
BONIOR,David,104,MI,88.5,House,14407,10,100,B000619
BONIOR,David,105,MI,83.5,House,14407,10,100,B000619
BONIOR,David,106,MI,96.5,House,14407,10,100,B000619
BONIOR,David,107,MI,80.5,House,14407,10,100,B000619
BONKER,Don,94,WA,74.5,House,14208,3,100,B000620
BONKER,Don,95,WA,70,House,14208,3,100,B000620
BONKER,Don,96,WA,73,House,14208,3,100,B000620
BONKER,Don,97,WA,65.5,House,14208,3,100,B000620
BONKER,Don,98,WA,79,House,14208,3,100,B000620
BONKER,Don,99,WA,57,House,14208,3,100,B000620
BONKER,Don,100,WA,75,House,14208,3,100,B000620
BONNER,Jo,108,AL,7,House,20300,1,200,B001244
BONNER,Jo,109,AL,18,House,20300,1,200,B001244
BONNER,Jo,110,AL,5,House,20300,1,200,B001244
BONNER,Jo,111,AL,10,House,20300,1,200,B001244
BONNER,Jo,112,AL,7.5,House,20300,1,200,B001244
BONNER,Jo,113,AL,0,House,20300,1,200,B001244
BONO,Sonny,104,CA,4,House,29507,44,200,B000622
BONO,Sonny,105,CA,13,House,29507,44,200,B000622
BONO,Mary,105,CA,0,House,29775,44,200,B001228
