"","icpsr","name","party_code","state_abbrev","ambiguity","dim1","dim2","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","se1D","prop1","prop2","prop3","chamber"
"1981","21760","HERN, Kevin","200","OK",0,0.68,"-0.078",23,0,2,42,0.938467562198639,0.970149253731343,0.958666265010834,0,100,95.4545454545455,97.7272727272727,"House"
"1982","21761","MORELLE, Joseph D.","100","NY",0,-0.329,"0.157",44,0,0,23,0.999060571193695,1,-0.888382017612457,0,100,100,100,"House"
"1983","21762","SCANLON, Mary Gay","100","PA",0,-0.475,"-0.082",45,0,0,23,0.999073326587677,1,-0.88813066482544,0,100,100,100,"House"
"1984","21900","ALLRED, Colin","100","TX",0,-0.43,"0.708",45,0,0,21,0.999390959739685,1,-0.861458539962769,0,100,100,100,"House"
"1985","21901","ARMSTRONG, Kelly","200","ND",0,0.449,"0.101",29,2,3,28,0.83198606967926,0.919354838709677,0.693085074424744,0,93.5483870967742,90.3225806451613,91.9354838709677,"House"
"1986","21902","AXNE, Cynthia","100","IA",0,-0.25,"0.528",43,1,0,19,0.956687033176422,0.984126984126984,-0.238099291920662,0,97.7272727272727,100,98.8636363636364,"House"
"1987","21903","BAIRD, James","200","IN",0,0.449,"0.61",29,1,2,34,0.852960228919983,0.954545454545455,0.743923962116241,0,96.6666666666667,94.4444444444444,95.5555555555556,"House"
"1988","21904","BRINDISI, Anthony","100","NY",0,-0.154,"0.567",29,1,0,18,0.937832236289978,0.979166666666667,-0.00786025542765856,0,96.6666666666667,100,98.3333333333333,"House"
"1989","21905","BURCHETT, Timothy","200","TN",0,0.664,"-0.383",22,3,5,36,0.788179695606232,0.878787878787879,0.839977741241455,0,88,87.8048780487805,87.9024390243902,"House"
"1990","21906","CASTEN, Sean","100","IL",0,-0.652,"0.497",41,0,0,20,0.999564409255981,1,-0.872106850147247,0,100,100,100,"House"
"1991","21907","CISNEROS, Gil","100","CA",0,-0.376,"0.575",30,0,0,18,0.999505460262299,1,-0.841513991355896,0,100,100,100,"House"
"1992","21908","CLINE, Benjamin","200","VA",0,0.72,"-0.202",21,0,2,43,0.89032256603241,0.96969696969697,0.96960175037384,0,100,95.5555555555556,97.7777777777778,"House"
"1993","21909","COX, TJ","100","CA",0,-0.343,"0.478",30,0,0,18,0.999505519866943,1,-0.841728746891022,0,100,100,100,"House"
"1994","21910","CRAIG, Angela","100","MN",0,-0.27,"0.645",43,2,1,20,0.90618371963501,0.954545454545455,-0.121919870376587,0,95.5555555555556,95.2380952380952,95.3968253968254,"House"
"1995","21911","CRENSHAW, Daniel","200","TX",0,0.431,"0.268",32,1,2,31,0.854538798332214,0.954545454545455,0.697555124759674,0,96.969696969697,93.9393939393939,95.4545454545455,"House"
"1996","21912","CROW, Jason","100","CO",0,-0.319,"0.209",43,0,0,21,0.999378442764282,1,-0.851392090320587,0,100,100,100,"House"
"1997","21913","CUNNINGHAM, Joe","100","SC",0,-0.131,"0.49",28,1,0,19,0.936258673667908,0.979166666666667,-0.0607305094599724,0,96.551724137931,100,98.2758620689655,"House"
"1998","21914","DAVIDS, Sharice","100","KS",0,-0.269,"0.267",44,1,0,21,0.958589732646942,0.984848484848485,-0.238146245479584,0,97.7777777777778,100,98.8888888888889,"House"
"1999","21915","DEAN, Madeleine","100","PA",0,-0.453,"-0.031",44,0,0,21,0.999382615089417,1,-0.856657445430756,0,100,100,100,"House"
"2000","21916","DELGADO, Antonio","100","NY",0,-0.233,"0.277",36,0,0,20,0.999557137489319,1,-0.85383015871048,0,100,100,100,"House"
"2001","21917","ESCOBAR, Veronica","100","TX",0,-0.466,"-0.316",45,0,0,21,0.99939101934433,1,-0.856468379497528,0,100,100,100,"House"
"2002","21918","FINKENAUER, Abby","100","IA",0,-0.224,"0.501",30,0,0,18,0.999505460262299,1,-0.841677248477936,0,100,100,100,"House"
"2003","21919","FLETCHER, Elizabeth","100","TX",0,-0.454,"0.891",45,0,2,19,0.887239158153534,0.96969696969697,-0.219623923301697,0,100,90.4761904761905,95.2380952380952,"House"
"2004","21920","FULCHER, Russell","200","ID",0,0.639,"-0.039",26,1,1,38,0.897596299648285,0.96969696969697,0.824741661548615,0,96.2962962962963,97.4358974358974,96.8660968660969,"House"
"2005","21921","GARCÍA, Jesús","100","IL",0,-0.43,"-0.893",43,0,0,21,0.999390780925751,1,-0.849542915821075,0,100,100,100,"House"
"2006","21922","GARCIA, Sylvia","100","TX",0,-0.797,"0.454",45,0,1,20,0.904545843601227,0.984848484848485,-0.294027626514435,0,100,95.2380952380952,97.6190476190476,"House"
"2007","21923","GOLDEN, Jared","100","ME",0,-0.11,"0.374",40,4,1,21,0.802465081214905,0.924242424242424,-0.0449283868074417,0,90.9090909090909,95.4545454545455,93.1818181818182,"House"
"2008","21924","GONZALEZ, Anthony","200","OH",0,0.24,"0.315",34,4,2,23,0.771031618118286,0.904761904761905,0.524799704551697,0,89.4736842105263,92,90.7368421052632,"House"
"2009","21925","GOODEN, Lance","200","TX",0,0.746,"-0.066",24,2,3,37,0.815114080905914,0.924242424242424,0.835634648799896,0,92.3076923076923,92.5,92.4038461538462,"House"
"2010","21926","GREEN, Mark","200","TN",0,0.671,"0.015",22,1,0,37,0.879065632820129,0.983333333333333,0.894367277622223,0,95.6521739130435,100,97.8260869565217,"House"
"2011","21927","GUEST, Michael","200","MS",0,0.528,"0.1",27,1,4,27,0.828068614006042,0.915254237288136,0.721028387546539,0,96.4285714285714,87.0967741935484,91.7626728110599,"House"
"2012","21928","HAALAND, Debra","100","NM",0,-0.332,"-0.233",30,0,0,18,0.999505519866943,1,-0.841799736022949,0,100,100,100,"House"
"2013","21929","HAGEDORN, Jim","200","MN",0,0.477,"0.345",23,1,3,26,0.870558679103851,0.924528301886792,0.781082093715668,0,95.8333333333333,89.6551724137931,92.7442528735632,"House"
"2014","21930","HARDER, Josh","100","CA",0,-0.352,"0.572",45,0,1,19,0.95119571685791,0.984615384615385,-0.246874153614044,0,100,95,97.5,"House"
"2015","21931","HAYES, Jahana","100","CT",0,-0.316,"-0.132",45,0,0,21,0.99939101934433,1,-0.856718182563782,0,100,100,100,"House"
"2016","21932","HILL, Katie","100","CA",0,-0.306,"0.114",21,0,0,14,0.999847173690796,1,-0.830876171588898,0,100,100,100,"House"
"2017","21933","HORN, Kendra","100","OK",0,-0.169,"0.519",29,1,0,18,0.937832236289978,0.979166666666667,-0.00786025542765856,0,96.6666666666667,100,98.3333333333333,"House"
"2018","21934","HOULAHAN, Christina","100","PA",0,-0.275,"0.322",43,1,1,20,0.924761712551117,0.969230769230769,-0.167846739292145,0,97.7272727272727,95.2380952380952,96.482683982684,"House"
"2019","21935","JOHNSON, Dustin","200","SD",0,0.462,"0.142",29,0,1,36,0.874921083450317,0.984848484848485,0.771172106266022,0,100,97.2972972972973,98.6486486486486,"House"
"2020","21936","JOYCE, John","200","PA",0,0.569,"0",26,3,4,33,0.827782154083252,0.893939393939394,0.762977600097656,0,89.6551724137931,89.1891891891892,89.4221808014912,"House"
"2021","21937","KIM, Andy","100","NJ",0,-0.357,"0.288",45,0,0,21,0.99939101934433,1,-0.856259644031525,0,100,100,100,"House"
"2022","21938","LEE, Susie","100","NV",0,-0.235,"0.31",45,0,0,20,0.999382078647614,1,-0.856115281581879,0,100,100,100,"House"
"2023","21939","LEVIN, Mike","100","CA",0,-0.338,"0.156",45,0,0,21,0.99939101934433,1,-0.856468379497528,0,100,100,100,"House"
"2024","21940","LEVIN, Andy","100","MI",0,-0.474,"-0.563",45,0,0,21,0.99939101934433,1,-0.856161534786224,0,100,100,100,"House"
"2025","21941","LURIA, Elaine","100","VA",0,-0.206,"0.426",44,1,0,21,0.958589732646942,0.984848484848485,-0.238146245479584,0,97.7777777777778,100,98.8888888888889,"House"
"2026","21942","MALINOWSKI, Tomaz","100","NJ",0,-0.272,"0.121",44,1,0,21,0.950276553630829,0.984848484848485,-0.240565910935402,0,97.7777777777778,100,98.8888888888889,"House"
"2027","21943","McADAMS, Ben","100","UT",0,-0.069,"0.294",28,1,2,17,0.724501609802246,0.9375,0.159718245267868,0,96.551724137931,89.4736842105263,93.0127041742287,"House"
"2028","21944","McBATH, Lucy","100","GA",0,-0.322,"0.258",45,0,0,21,0.99939101934433,1,-0.856208503246307,0,100,100,100,"House"
"2029","21945","MEUSER, Dan","200","PA",0,0.494,"0.248",25,1,2,33,0.86517071723938,0.950819672131147,0.763446629047394,0,96.1538461538462,94.2857142857143,95.2197802197802,"House"
"2030","21946","MILLER, Carol","200","WV",0,0.517,"0.108",30,0,3,33,0.859833419322968,0.954545454545455,0.711969316005707,0,100,91.6666666666667,95.8333333333333,"House"
"2031","21947","MUCARSEL-POWELL, Debbie","100","FL",0,-0.345,"0.332",30,0,0,18,0.999505460262299,1,-0.841897964477539,0,100,100,100,"House"
"2032","21948","NEGUSE, Joseph","100","CO",0,-0.396,"-0.215",45,0,0,21,0.99939101934433,1,-0.85675835609436,0,100,100,100,"House"
"2033","21949","OCASIO-CORTEZ, Alexandria","100","NY",0,-0.299,"-0.954",45,0,0,21,0.99939101934433,1,-0.856165409088135,0,100,100,100,"House"
"2034","21950","OMAR, Ilhan","100","MN",0,-0.298,"-0.955",45,0,0,20,0.99954342842102,1,-0.842678964138031,0,100,100,100,"House"
"2035","21951","PAPPAS, Chris","100","NH",0,-0.237,"0.343",45,0,0,21,0.99939101934433,1,-0.856185674667358,0,100,100,100,"House"
"2036","21952","PENCE, Gregory","200","IN",0,0.506,"0.151",33,0,1,32,0.860914885997772,0.984848484848485,0.697517275810242,0,100,96.969696969697,98.4848484848485,"House"
"2037","21953","PHILLIPS, Dean","100","MN",0,-0.28,"0.181",44,1,0,21,0.958589673042297,0.984848484848485,-0.238158091902733,0,97.7777777777778,100,98.8888888888889,"House"
"2038","21954","PORTER, Katie","100","CA",0,-0.224,"-0.278",44,0,0,21,0.999465346336365,1,-0.888110339641571,0,100,100,100,"House"
"2039","21955","PRESSLEY, Ayanna","100","MA",0,-0.349,"-0.937",45,0,0,21,0.99939101934433,1,-0.856775343418121,0,100,100,100,"House"
"2040","21956","RESCHENTHALER, Guy","200","PA",0,0.437,"0.063",33,1,2,29,0.822136521339417,0.953846153846154,0.68220579624176,0,97.0588235294118,93.5483870967742,95.303605313093,"House"
"2041","21957","RIGGLEMAN, Denver","200","VA",0,0.476,"-0.018",27,1,2,17,0.790387153625488,0.936170212765957,0.655435681343079,0,96.4285714285714,89.4736842105263,92.9511278195489,"House"
"2042","21958","ROSE, Max","100","NY",0,-0.176,"0.269",29,0,1,18,0.949322819709778,0.979166666666667,-0.0668938457965851,0,100,94.7368421052632,97.3684210526316,"House"
"2043","21959","ROSE, John","200","TN",0,0.668,"0.105",23,2,3,37,0.869697213172913,0.923076923076923,0.86146342754364,0,92,92.5,92.25,"House"
"2044","21960","ROUDA, Harley","100","CA",0,-0.336,"0.559",23,0,0,15,0.999406933784485,1,-0.824611604213715,0,100,100,100,"House"
"2045","21961","ROY, Charles","200","TX",0,0.8,"-0.6",19,2,0,44,0.839301764965057,0.969230769230769,1,0,90.4761904761905,100,95.2380952380952,"House"
"2046","21962","SCHRIER, Kim","100","WA",0,-0.288,"0.449",45,0,0,21,0.99939101934433,1,-0.857017397880554,0,100,100,100,"House"
"2047","21963","SHALALA, Donna","100","FL",0,-0.352,"0.021",30,0,0,18,0.999505460262299,1,-0.841194272041321,0,100,100,100,"House"
"2048","21964","SHERRILL, Mikie","100","NJ",0,-0.225,"0.263",44,0,0,21,0.999382674694061,1,-0.857028961181641,0,100,100,100,"House"
"2049","21965","SLOTKIN, Elissa","100","MI",0,-0.321,"0.738",43,2,1,20,0.889039158821106,0.954545454545455,-0.136589407920837,0,95.5555555555556,95.2380952380952,95.3968253968254,"House"
"2050","21966","SPANBERGER, Abigail","100","VA",0,-0.188,"0.338",41,3,0,22,0.866437435150146,0.954545454545455,-0.0749090164899826,0,93.1818181818182,100,96.5909090909091,"House"
"2051","21967","SPANO, Ross","200","FL",0,0.462,"0.009",22,1,4,21,0.816024482250214,0.895833333333333,0.712892651557922,0,95.6521739130435,84,89.8260869565217,"House"
"2052","21968","STANTON, Greg","100","AZ",0,-0.284,"0.247",44,1,0,21,0.94851964712143,0.984848484848485,-0.254214733839035,0,97.7777777777778,100,98.8888888888889,"House"
"2053","21969","STAUBER, Peter","200","MN",0,0.383,"-0.112",35,0,3,26,0.806776762008667,0.953125,0.642813563346863,0,100,89.6551724137931,94.8275862068966,"House"
"2054","21970","STEIL, Bryan","200","WI",0,0.414,"0.068",33,4,4,25,0.774195551872253,0.878787878787879,0.602852761745453,0,89.1891891891892,86.2068965517241,87.6980428704567,"House"
"2055","21971","STEUBE, William","200","FL",0,0.689,"-0.284",24,0,1,41,0.905431091785431,0.984848484848485,0.892538130283356,0,100,97.6190476190476,98.8095238095238,"House"
"2056","21972","STEVENS, Haley","100","MI",0,-0.378,"0.284",45,0,0,21,0.99939101934433,1,-0.856170415878296,0,100,100,100,"House"
"2057","21973","TAYLOR, Nicholas","200","TX",0,0.581,"-0.223",23,3,2,38,0.798119723796844,0.924242424242424,0.834113359451294,0,88.4615384615385,95,91.7307692307692,"House"
"2058","21974","TIMMONS, William","200","SC",0,0.604,"0.139",26,1,1,36,0.877583384513855,0.96875,0.796375155448914,0,96.2962962962963,97.2972972972973,96.7967967967968,"House"
