congress	icpsrlegis	icpsrstate	dist	lstate	party2	name1	name	chamber	south	south11
8	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
9	4433	1	0	CONNECT	1	HILLHOUSE	"HILLHOUSE, JAMES"	2	0	0
9	9452	1	0	CONNECT	1	"TRACY, U."	"TRACY, URIAH"	2	0	0
9	10043	11	0	DELAWAR	1	"WHITE, S."	"WHITE, SAMUEL"	2	1	0
9	524	11	0	DELAWAR	1	"BAYARD,J."	"BAYARD, JAMES ASHETON SR."	2	1	0
9	379	44	0	GEORGIA	200	"BALDWIN,"	"BALDWIN, ABRAHAM"	2	1	1
9	4854	44	0	GEORGIA	200	"JACKSON,"	"JACKSON, JAMES -GEORGIA."	2	1	1
9	6472	44	0	GEORGIA	200	"MILLEDGE,"	"MILLEDGE, JOHN"	2	1	1
9	9366	51	0	KENTUCK	200	"THRUSTON,"	"THRUSTON, BUCKNER"	2	1	0
9	20	51	0	KENTUCK	200	"ADAIR, J."	"ADAIR, JOHN"	2	1	0
9	1810	51	0	KENTUCK	200	"CLAY, H."	"CLAY, HENRY"	2	1	0
9	8678	52	0	MARYLAN	200	"SMITH, S."	"SMITH, SAMUEL -MARYLAND-"	2	1	0
9	10396	52	0	MARYLAN	200	"WRIGHT, R"	"WRIGHT, ROBERT"	2	1	0
9	7792	52	0	MARYLAN	200	"REED, P."	"REED, PHILIP"	2	1	0
9	7428	3	0	MASSACH	1	PICKERING	"PICKERING, TIMOTHY"	2	0	0
9	34	3	0	MASSACH	1	"ADAMS, J."	"ADAMS, JOHN QUINCY"	2	0	0
9	3610	4	0	NEW HAM	200	"GILMAN, N"	"GILMAN, NICHOLAS"	2	0	0
9	7493	4	0	NEW HAM	1	"PLUMER, W"	"PLUMER, WILLIAM"	2	0	0
9	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
9	5303	12	0	NEW JER	200	"KITCHELL,"	"KITCHELL, AARON"	2	0	0
9	8647	13	0	NEW YOR	200	"SMITH, J."	"SMITH, JOHN -NEW YORK-"	2	0	0
9	6577	13	0	NEW YOR	200	"MITCHILL,"	"MITCHILL, SAMUEL LATHAM"	2	0	0
9	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
9	8977	47	0	NORTH C	200	"STONE, D."	"STONE, DAVID"	2	1	1
9	10379	24	0	OHIO	200	WORTHINGT	"WORTHINGTON, THOMAS"	2	0	0
9	8645	24	0	OHIO	200	"SMITH, J."	"SMITH, JOHN -OHIO-"	2	0	0
9	5890	14	0	PENNSYL	200	"MACLAY, S"	"MACLAY, SAMUEL"	2	0	0
9	5744	14	0	PENNSYL	200	"LOGAN, G."	"LOGAN, GEORGE"	2	0	0
9	3104	5	0	RHODE I	200	"FENNER, J"	"FENNER, JAMES"	2	0	0
9	4656	5	0	RHODE I	200	"HOWLAND,"	"HOWLAND, BENJAMIN"	2	0	0
9	9088	48	0	SOUTH C	200	"SUMTER, T"	"SUMTER, THOMAS"	2	1	1
9	3423	48	0	SOUTH C	200	"GAILLARD,"	"GAILLARD, JOHN"	2	1	1
9	174	54	0	TENNESS	200	"ANDERSON,"	"ANDERSON, JOSEPH"	2	1	1
9	8608	54	0	TENNESS	200	"SMITH, D."	"SMITH, DANIEL"	2	1	1
9	956	6	0	VERMONT	200	"BRADLEY,S"	"BRADLEY, STEPHEN ROW"	2	0	0
9	8639	6	0	VERMONT	200	"SMITH, I."	"SMITH, ISRAEL"	2	0	0
9	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
9	6625	40	0	VIRGINI	200	"MOORE, A."	"MOORE, ANDREW"	2	1	1
10	4433	1	0	CONNECT	1	HILLHOUSE	"HILLHOUSE, JAMES"	2	0	0
10	3678	1	0	CONNECT	1	"GOODRICH,"	"GOODRICH, CHAUNCEY"	2	0	0
10	10043	11	0	DELAWAR	1	"WHITE, S."	"WHITE, SAMUEL"	2	1	0
10	524	11	0	DELAWAR	1	"BAYARD,J."	"BAYARD, JAMES ASHETON SR."	2	1	0
10	6472	44	0	GEORGIA	200	"MILLEDGE,"	"MILLEDGE, JOHN"	2	1	1
10	5031	44	0	GEORGIA	200	"JONES, G."	"JONES, GEORGE"	2	1	1
10	2165	44	0	GEORGIA	200	"CRAWFORD,"	"CRAWFORD, WILLIAM HARRIS"	2	1	1
10	7525	51	0	KENTUCK	200	"POPE, J."	"POPE, JOHN"	2	1	0
10	9366	51	0	KENTUCK	200	"THRUSTON,"	"THRUSTON, BUCKNER"	2	1	0
10	8678	52	0	MARYLAN	200	"SMITH, S."	"SMITH, SAMUEL -MARYLAND-"	2	1	0
10	7792	52	0	MARYLAN	200	"REED, P."	"REED, PHILIP"	2	1	0
10	7428	3	0	MASSACH	1	PICKERING	"PICKERING, TIMOTHY"	2	0	0
10	34	3	0	MASSACH	1	"ADAMS, J."	"ADAMS, JOHN QUINCY"	2	0	0
10	5726	3	0	MASSACH	1	"LLOYD, J."	"LLOYD, JAMES -MASSACHUSET"	2	0	0
10	3610	4	0	NEW HAM	200	"GILMAN, N"	"GILMAN, NICHOLAS"	2	0	0
10	7200	4	0	NEW HAM	200	"PARKER, N"	"PARKER, NAHUM"	2	0	0
10	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
10	5303	12	0	NEW JER	200	"KITCHELL,"	"KITCHELL, AARON"	2	0	0
10	8647	13	0	NEW YOR	200	"SMITH, J."	"SMITH, JOHN -NEW YORK-"	2	0	0
10	6577	13	0	NEW YOR	200	"MITCHILL,"	"MITCHILL, SAMUEL LATHAM"	2	0	0
10	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
10	3342	47	0	NORTH C	200	"FRANKLIN,"	"FRANKLIN, JESSE"	2	1	1
10	9380	24	0	OHIO	200	"TIFFIN, E"	"TIFFIN, EDWARD"	2	0	0
10	8645	24	0	OHIO	200	"SMITH, J."	"SMITH, JOHN -OHIO-"	2	0	0
10	6408	24	0	OHIO	200	"MEIGS, R."	"MEIGS, RETURN JONATHAN JR"	2	0	0
10	3805	14	0	PENNSYL	200	"GREGG, A."	"GREGG, ANDREW"	2	0	0
10	5890	14	0	PENNSYL	200	"MACLAY, S"	"MACLAY, SAMUEL"	2	0	0
10	5594	14	0	PENNSYL	200	"LEIB, M."	"LEIB, MICHAEL"	2	0	0
10	4656	5	0	RHODE I	200	"HOWLAND,"	"HOWLAND, BENJAMIN"	2	0	0
10	3104	5	0	RHODE I	200	"FENNER, J"	"FENNER, JAMES"	2	0	0
10	6076	5	0	RHODE I	200	MATHEWSON	"MATHEWSON, ELISHA"	2	0	0
10	3423	48	0	SOUTH C	200	"GAILLARD,"	"GAILLARD, JOHN"	2	1	1
10	9088	48	0	SOUTH C	200	"SUMTER, T"	"SUMTER, THOMAS"	2	1	1
10	8608	54	0	TENNESS	200	"SMITH, D."	"SMITH, DANIEL"	2	1	1
10	174	54	0	TENNESS	200	"ANDERSON,"	"ANDERSON, JOSEPH"	2	1	1
10	956	6	0	VERMONT	200	"BRADLEY,S"	"BRADLEY, STEPHEN ROW"	2	0	0
10	7985	6	0	VERMONT	200	"ROBINSON,"	"ROBINSON, JONATHAN"	2	0	0
10	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
10	6625	40	0	VIRGINI	200	"MOORE, A."	"MOORE, ANDREW"	2	1	1
11	3678	1	0	CONNECT	1	"GOODRICH,"	"GOODRICH, CHAUNCEY"	2	0	0
11	4433	1	0	CONNECT	1	HILLHOUSE	"HILLHOUSE, JAMES"	2	0	0
11	2316	1	0	CONNECT	1	"DANA, S.W"	"DANA, SAMUEL WHITTLESEY"	2	0	0
11	524	11	0	DELAWAR	1	"BAYARD,J."	"BAYARD, JAMES ASHETON SR."	2	1	0
11	10043	11	0	DELAWAR	1	"WHITE, S."	"WHITE, SAMUEL"	2	1	0
11	4586	11	0	DELAWAR	1	"HORSEY, O"	"HORSEY, OUTERBRIDGE"	2	1	0
11	2165	44	0	GEORGIA	200	"CRAWFORD,"	"CRAWFORD, WILLIAM HARRIS"	2	1	1
11	6472	44	0	GEORGIA	200	"MILLEDGE,"	"MILLEDGE, JOHN"	2	1	1
11	9157	44	0	GEORGIA	200	"TAIT, C."	"TAIT, CHARLES"	2	1	1
11	7525	51	0	KENTUCK	200	"POPE, J."	"POPE, JOHN"	2	1	0
11	9366	51	0	KENTUCK	200	"THRUSTON,"	"THRUSTON, BUCKNER"	2	1	0
11	1810	51	0	KENTUCK	200	"CLAY, H."	"CLAY, HENRY"	2	1	0
11	8678	52	0	MARYLAN	200	"SMITH, S."	"SMITH, SAMUEL -MARYLAND-"	2	1	0
11	7792	52	0	MARYLAN	200	"REED, P."	"REED, PHILIP"	2	1	0
11	7428	3	0	MASSACH	1	PICKERING	"PICKERING, TIMOTHY"	2	0	0
11	5726	3	0	MASSACH	1	"LLOYD, J."	"LLOYD, JAMES -MASSACHUSET"	2	0	0
11	3610	4	0	NEW HAM	200	"GILMAN, N"	"GILMAN, NICHOLAS"	2	0	0
11	7200	4	0	NEW HAM	200	"PARKER, N"	"PARKER, NAHUM"	2	0	0
11	2292	4	0	NEW HAM	200	"CUTTS, C."	"CUTTS, CHARLES"	2	0	0
11	5421	12	0	NEW JER	200	"LAMBERT,"	"LAMBERT, JOHN"	2	0	0
11	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
11	8647	13	0	NEW YOR	200	"SMITH, J."	"SMITH, JOHN -NEW YORK-"	2	0	0
11	3539	13	0	NEW YOR	200	"GERMAN, O"	"GERMAN, OBADIAH"	2	0	0
11	3342	47	0	NORTH C	200	"FRANKLIN,"	"FRANKLIN, JESSE"	2	1	1
11	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
11	6408	24	0	OHIO	200	"MEIGS, R."	"MEIGS, RETURN JONATHAN JR"	2	0	0
11	3847	24	0	OHIO	200	"GRISWOLD,"	"GRISWOLD, STANLEY"	2	0	0
11	1442	24	0	OHIO	200	"CAMPBELL,"	"CAMPBELL, ALEXANDER -OHIO"	2	0	0
11	10379	24	0	OHIO	200	WORTHINGT	"WORTHINGTON, THOMAS"	2	0	0
11	3805	14	0	PENNSYL	200	"GREGG, A."	"GREGG, ANDREW"	2	0	0
11	5594	14	0	PENNSYL	200	"LEIB, M."	"LEIB, MICHAEL"	2	0	0
11	6076	5	0	RHODE I	200	MATHEWSON	"MATHEWSON, ELISHA"	2	0	0
11	5935	5	0	RHODE I	1	"MALBONE,"	"MALBONE, FRANCIS"	2	0	0
11	1633	5	0	RHODE I	1	"CHAMPLIN,"	"CHAMPLIN, CHRISTOPHER GRA"	2	0	0
11	3423	48	0	SOUTH C	200	"GAILLARD,"	"GAILLARD, JOHN"	2	1	1
11	9088	48	0	SOUTH C	200	"SUMTER, T"	"SUMTER, THOMAS"	2	1	1
11	9216	48	0	SOUTH C	200	"TAYLOR, J"	"TAYLOR, JOHN -SOUTH CAROL"	2	1	1
11	174	54	0	TENNESS	200	"ANDERSON,"	"ANDERSON, JOSEPH"	2	1	1
11	8608	54	0	TENNESS	200	"SMITH, D."	"SMITH, DANIEL"	2	1	1
11	10061	54	0	TENNESS	200	WHITESIDE	"WHITESIDE, JENKIN"	2	1	1
11	956	6	0	VERMONT	200	"BRADLEY,S"	"BRADLEY, STEPHEN ROW"	2	0	0
11	7985	6	0	VERMONT	200	"ROBINSON,"	"ROBINSON, JONATHAN"	2	0	0
11	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
11	1007	40	0	VIRGINI	200	"BRENT, R."	"BRENT, RICHARD"	2	1	1
12	3678	1	0	CONNECT	1	GOODRICH	"GOODRICH, CHAUNCEY"	2	0	0
12	2316	1	0	CONNECT	1	"DANA, S.W"	"DANA, SAMUEL WHITTLESEY"	2	0	0
12	4586	11	0	DELAWAR	1	"HORSEY, O"	"HORSEY, OUTERBRIDGE"	2	1	0
12	524	11	0	DELAWAR	1	"BAYARD, J"	"BAYARD, JAMES ASHETON SR."	2	1	0
12	2165	44	0	GEORGIA	200	CRAWFORD	"CRAWFORD, WILLIAM HARRIS"	2	1	1
12	9157	44	0	GEORGIA	200	"TAIT, C."	"TAIT, CHARLES"	2	1	1
12	7525	51	0	KENTUCK	200	"POPE, J."	"POPE, JOHN"	2	1	0
12	685	51	0	KENTUCK	200	"BIBB, G.M"	"BIBB, GEORGE MOTIER"	2	1	0
12	5916	45	0	LOUISIA	200	MAGRUDER	"MAGRUDER, ALLAN BOWIE"	2	1	1
12	7543	45	0	LOUISIA	200	"POSEY, T."	"POSEY, THOMAS"	2	1	1
12	1111	45	0	LOUISIA	200	"BROWN, J."	"BROWN, JAMES"	2	1	1
12	8678	52	0	MARYLAN	200	"SMITH, S."	"SMITH, SAMUEL -MARYLAND-"	2	1	0
12	7792	52	0	MARYLAN	200	"REED, P."	"REED, PHILIP"	2	1	0
12	5726	3	0	MASSACH	1	"LLOYD, J."	"LLOYD, JAMES -MASSACHUSET"	2	0	0
12	9650	3	0	MASSACH	200	"VARNUM, J"	"VARNUM, JOSEPH BRADLEY"	2	0	0
12	2292	4	0	NEW HAM	200	"CUTTS, C."	"CUTTS, CHARLES"	2	0	0
12	3610	4	0	NEW HAM	200	"GILMAN, N"	"GILMAN, NICHOLAS"	2	0	0
12	5421	12	0	NEW JER	200	"LAMBERT,"	"LAMBERT, JOHN"	2	0	0
12	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
12	8647	13	0	NEW YOR	200	"SMITH, J."	"SMITH, JOHN -NEW YORK-"	2	0	0
12	3539	13	0	NEW YOR	200	"GERMAN, O"	"GERMAN, OBADIAH"	2	0	0
12	3342	47	0	NORTH C	200	FRANKLIN	"FRANKLIN, JESSE"	2	1	1
12	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
12	10379	24	0	OHIO	200	WORTHINGT	"WORTHINGTON, THOMAS"	2	0	0
12	1442	24	0	OHIO	200	CAMPBELL	"CAMPBELL, ALEXANDER -OHIO"	2	0	0
12	5594	14	0	PENNSYL	200	"LEIB, M."	"LEIB, MICHAEL"	2	0	0
12	3805	14	0	PENNSYL	200	"GREGG, A."	"GREGG, ANDREW"	2	0	0
12	4651	5	0	RHODE I	200	"HOWELL, J"	"HOWELL, JEREMIAH BROWN"	2	0	0
12	4762	5	0	RHODE I	1	"HUNTER, W"	"HUNTER, WILLIAM -RHODE IS"	2	0	0
12	3423	48	0	SOUTH C	200	GAILLARD	"GAILLARD, JOHN"	2	1	1
12	9216	48	0	SOUTH C	200	"TAYLOR, J"	"TAYLOR, JOHN -SOUTH CAROL"	2	1	1
12	174	54	0	TENNESS	200	ANDERSON	"ANDERSON, JOSEPH"	2	1	1
12	1448	54	0	TENNESS	200	CAMPBELL	"CAMPBELL, GEORGE WASHINGT"	2	1	1
12	7985	6	0	VERMONT	200	ROBINSON	"ROBINSON, JONATHAN"	2	0	0
12	956	6	0	VERMONT	200	"BRADLEY,"	"BRADLEY, STEPHEN ROW"	2	0	0
12	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
12	1007	40	0	VIRGINI	200	"BRENT, R."	"BRENT, RICHARD"	2	1	1
13	2316	1	0	CONNECT	1	"DANA, S.W"	"DANA, SAMUEL WHITTLESEY"	2	0	0
13	2296	1	0	CONNECT	1	"DAGGETT,"	"DAGGETT, DAVID"	2	0	0
13	9947	11	0	DELAWAR	1	"WELLS, W."	"WELLS, WILLIAM HILL"	2	1	0
13	4586	11	0	DELAWAR	1	"HORSEY, O"	"HORSEY, OUTERBRIDGE"	2	1	0
13	9157	44	0	GEORGIA	200	"TAIT, C."	"TAIT, CHARLES"	2	1	1
13	1230	44	0	GEORGIA	200	"BULLOCH,"	"BULLOCH, WILLIAM BELLINGE"	2	1	1
13	686	44	0	GEORGIA	200	"BIBB, W.W"	"BIBB, WILLIAM WYATT"	2	1	1
13	792	51	0	KENTUCK	200	"BLEDSOE,"	"BLEDSOE, JESSE"	2	1	0
13	685	51	0	KENTUCK	200	"BIBB, G.M"	"BIBB, GEORGE MOTIER"	2	1	0
13	9741	51	0	KENTUCK	200	"WALKER, G"	"WALKER, GEORGE"	2	1	0
13	9159	51	0	KENTUCK	200	"TALBOT, I"	"TALBOT, ISHAM"	2	1	0
13	478	51	0	KENTUCK	200	"BARRY, W."	"BARRY, WILLIAM TAYLOR"	2	1	0
13	3377	45	0	LOUISIA	200	FROMENTIN	"FROMENTIN, ELIGIUS"	2	1	1
13	1111	45	0	LOUISIA	200	"BROWN, J."	"BROWN, JAMES"	2	1	1
13	3655	52	0	MARYLAN	1	GOLDSBORO	"GOLDSBOROUGH, ROBERT HENR"	2	1	0
13	8678	52	0	MARYLAN	200	"SMITH, S."	"SMITH, SAMUEL -MARYLAND-"	2	1	0
13	9650	3	0	MASSACH	200	"VARNUM, J"	"VARNUM, JOSEPH BRADLEY"	2	0	0
13	3705	3	0	MASSACH	1	"GORE, C."	"GORE, CHRISTOPHER"	2	0	0
13	2292	4	0	NEW HAM	200	"CUTTS, C."	"CUTTS, CHARLES"	2	0	0
13	3610	4	0	NEW HAM	200	"GILMAN, N"	"GILMAN, NICHOLAS"	2	0	0
13	9341	4	0	NEW HAM	1	THOMPSON	"THOMPSON, THOMAS WESTON"	2	0	0
13	6054	4	0	NEW HAM	1	"MASON, J."	"MASON, JEREMIAH"	2	0	0
13	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
13	5421	12	0	NEW JER	200	"LAMBERT,"	"LAMBERT, JOHN"	2	0	0
13	3539	13	0	NEW YOR	200	"GERMAN, O"	"GERMAN, OBADIAH"	2	0	0
13	5270	13	0	NEW YOR	1	"KING, R."	"KING, RUFUS"	2	0	0
13	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
13	8977	47	0	NORTH C	200	"STONE, D."	"STONE, DAVID"	2	1	1
13	6728	24	0	OHIO	200	"MORROW, J"	"MORROW, JEREMIAH"	2	0	0
13	10379	24	0	OHIO	200	WORTHINGT	"WORTHINGTON, THOMAS"	2	0	0
13	5210	24	0	OHIO	200	"KERR, J."	"KERR, JOSEPH"	2	0	0
13	5392	14	0	PENNSYL	200	"LACOCK, A"	"LACOCK, ABNER"	2	0	0
13	5594	14	0	PENNSYL	200	"LEIB, M."	"LEIB, MICHAEL"	2	0	0
13	7953	14	0	PENNSYL	200	"ROBERTS,"	"ROBERTS, JONATHAN"	2	0	0
13	4651	5	0	RHODE I	200	"HOWELL, J"	"HOWELL, JEREMIAH BROWN"	2	0	0
13	4762	5	0	RHODE I	1	"HUNTER, W"	"HUNTER, WILLIAM -RHODE IS"	2	0	0
13	9216	48	0	SOUTH C	200	"TAYLOR, J"	"TAYLOR, JOHN -SOUTH CAROL"	2	1	1
13	3423	48	0	SOUTH C	200	GAILLARD	"GAILLARD, JOHN"	2	1	1
13	174	54	0	TENNESS	200	ANDERSON	"ANDERSON, JOSEPH"	2	1	1
13	1448	54	0	TENNESS	200	CAMPBELL	"CAMPBELL, GEORGE WASHINGT"	2	1	1
13	9979	54	0	TENNESS	200	"WHARTON,"	"WHARTON, JESSE"	2	1	1
13	7985	6	0	VERMONT	200	ROBINSON	"ROBINSON, JONATHAN"	2	0	0
13	1665	6	0	VERMONT	200	"CHASE, D."	"CHASE, DUDLEY"	2	0	0
13	3582	40	0	VIRGINI	200	"GILES, W."	"GILES, WILLIAM BRANCH"	2	1	1
13	1007	40	0	VIRGINI	200	"BRENT, R."	"BRENT, RICHARD"	2	1	1
13	420	40	0	VIRGINI	200	"BARBOUR,"	"BARBOUR, JAMES"	2	1	1
14	2316	1	0	CONNECT	1	"DANA, S.W"	"DANA, SAMUEL WHITTLESEY"	2	0	0
14	2296	1	0	CONNECT	1	"DAGGETT,"	"DAGGETT, DAVID"	2	0	0
14	4586	11	0	DELAWAR	1	"HORSEY, O"	"HORSEY, OUTERBRIDGE"	2	1	0
14	9947	11	0	DELAWAR	1	"WELLS, W."	"WELLS, WILLIAM HILL"	2	1	0
14	9157	44	0	GEORGIA	200	"TAIT, C."	"TAIT, CHARLES"	2	1	1
14	686	44	0	GEORGIA	200	"BIBB, W.W"	"BIBB, WILLIAM WYATT"	2	1	1
14	9482	44	0	GEORGIA	200	"TROUP, G."	"TROUP, GEORGE MICHAEL"	2	1	1
14	9233	22	0	INDIANA	200	"TAYLOR, W"	"TAYLOR, WALLER"	2	0	0
14	6941	22	0	INDIANA	200	"NOBLE, J."	"NOBLE, JAMES"	2	0	0
14	9159	51	0	KENTUCK	200	"TALBOT, I"	"TALBOT, ISHAM"	2	1	0
14	478	51	0	KENTUCK	200	"BARRY, W."	"BARRY, WILLIAM TAYLOR"	2	1	0
14	4054	51	0	KENTUCK	1	"HARDIN, M"	"HARDIN, MARTIN DAVIS"	2	1	0
14	1111	45	0	LOUISIA	200	"BROWN, J."	"BROWN, JAMES"	2	1	1
14	3377	45	0	LOUISIA	200	FROMENTIN	"FROMENTIN, ELIGIUS"	2	1	1
14	3655	52	0	MARYLAN	1	GOLDSBORO	"GOLDSBOROUGH, ROBERT HENR"	2	1	0
14	4090	52	0	MARYLAN	1	"HARPER, R"	"HARPER, ROBERT GOODLOE"	2	1	0
14	4044	52	0	MARYLAN	1	"HANSON, A"	"HANSON, ALEXANDER CONTEE"	2	1	0
14	9650	3	0	MASSACH	200	"VARNUM, J"	"VARNUM, JOSEPH BRADLEY"	2	0	0
14	3705	3	0	MASSACH	1	"GORE, C."	"GORE, CHRISTOPHER"	2	0	0
14	271	3	0	MASSACH	1	"ASHMUN, E"	"ASHMUN, ELI PORTER"	2	0	0
14	9341	4	0	NEW HAM	1	THOMPSON	"THOMPSON, THOMAS WESTON"	2	0	0
14	6054	4	0	NEW HAM	1	"MASON, J."	"MASON, JEREMIAH"	2	0	0
14	10235	12	0	NEW JER	200	"WILSON, J"	"WILSON, JAMES JEFFERSON"	2	0	0
14	1974	12	0	NEW JER	200	"CONDIT, J"	"CONDIT, JOHN"	2	0	0
14	5270	13	0	NEW YOR	1	"KING, R."	"KING, RUFUS"	2	0	0
14	8211	13	0	NEW YOR	200	"SANFORD,"	"SANFORD, NATHAN"	2	0	0
14	9517	47	0	NORTH C	200	"TURNER, J"	"TURNER, JAMES -NORTH CARO"	2	1	1
14	8971	47	0	NORTH C	200	"STOKES, M"	"STOKES, MONTFORT"	2	1	1
14	5895	47	0	NORTH C	200	"MACON, N."	"MACON, NATHANIEL"	2	1	1
14	8107	24	0	OHIO	200	"RUGGLES,"	"RUGGLES, BENJAMIN"	2	0	0
14	6728	24	0	OHIO	200	"MORROW, J"	"MORROW, JEREMIAH"	2	0	0
14	7953	14	0	PENNSYL	200	"ROBERTS,"	"ROBERTS, JONATHAN"	2	0	0
14	5392	14	0	PENNSYL	200	"LACOCK, A"	"LACOCK, ABNER"	2	0	0
14	4762	5	0	RHODE I	1	"HUNTER, W"	"HUNTER, WILLIAM -RHODE IS"	2	0	0
14	4651	5	0	RHODE I	200	"HOWELL, J"	"HOWELL, JEREMIAH BROWN"	2	0	0
14	3423	48	0	SOUTH C	200	GAILLARD	"GAILLARD, JOHN"	2	1	1
14	9216	48	0	SOUTH C	200	"TAYLOR, J"	"TAYLOR, JOHN -SOUTH CAROL"	2	1	1
14	8694	48	0	SOUTH C	200	"SMITH, W."	"SMITH, WILLIAM -SOUTH CAR"	2	1	1
14	1448	54	0	TENNESS	200	CAMPBELL	"CAMPBELL, GEORGE WASHINGT"	2	1	1
14	10160	54	0	TENNESS	200	WILLIAMS	"WILLIAMS, JOHN -TENNESSEE"	2	1	1
14	9378	6	0	VERMONT	1	TICHENOR	"TICHENOR, ISAAC"	2	0	0
14	1665	6	0	VERMONT	200	"CHASE, D."	"CHASE, DUDLEY"	2	0	0
14	420	40	0	VIRGINI	200	"BARBOUR,"	"BARBOUR, JAMES"	2	1	1
14	6050	40	0	VIRGINI	200	"MASON, A."	"MASON, ARMISTEAD THOMSON"	2	1	1
15	2316	1	0	CONNECT	1	"DANA, S.W"	"DANA, SAMUEL WHITTLESEY"	2	0	0
15	2296	1	0	CONNECT	1	"DAGGETT,"	"DAGGETT, DAVID"	2	0	0
15	4586	11	0	DELAWAR	1	"HORSEY, O"	"HORSEY, OUTERBRIDGE"	2	1	0
15	9613	11	0	DELAWAR	1	"VANDYKE,"	"VAN DYKE, NICHOLAS -DELAW"	2	1	0
15	9157	44	0	GEORGIA	200	"TAIT, C."	"TAIT, CHARLES"	2	1	1
15	9482	44	0	GEORGIA	200	"TROUP, G."	"TROUP, GEORGE MICHAEL"	2	1	1
15	3287	44	0	GEORGIA	200	"FORSYTH,"	"FORSYTH, JOHN"	2	1	1
15	2871	21	0	ILLINOI	200	"EDWARDS,"	"EDWARDS, MINIAN"	2	0	0
15	9297	21	0	ILLINOI	200	"THOMAS,J."	"THOMAS, JESSE BURGESS"	2	0	0
15	9233	22	0	INDIANA	200	"TAYLOR, W"	"TAYLOR, WALLER"	2	0	0
15	6941	22	0	INDIANA	200	"NOBLE, J."	"NOBLE, JAMES"	2	0	0
15	9159	51	0	KENTUCK	200	"TALBOT, I"	"TALBOT, ISHAM"	2	1	0
15	2181	51	0	KENTUCK	200	CRITTENDE	"CRITTENDEN, JOHN JORDAN"	2	1	0
15	3377	45	0	LOUISIA	200	FROMENTIN	"FROMENTIN, ELIGIUS"	2	1	1
15	4959	45	0	LOUISIA	200	"JOHNSON,"	"JOHNSON, HENRY"	2	1	1
15	3655	52	0	MARYLAN	1	GOLDSBORO	"GOLDSBOROUGH, ROBERT HENR"	2	1	0
15	4044	52	0	MARYLAN	1	"HANSON,A."	"HANSON, ALEXANDER CONTEE"	2	1	0
15	7108	3	0	MASSACH	1	"OTIS, H.G"	"OTIS, HARRISON GRAY"	2	0	0
15	271	3	0	MASSACH	1	"ASHMUN, E"	"ASHMUN, ELI PORTER"	2	0	0
15	6410	3	0	MASSACH	1	"MELLEN, P"	"MELLEN, PRENTISS"	2	0	0
15	10182	46	0	MISSISS	200	"WILLIAMS,"	"WILLIAMS, THOMAS HILL"	2	1	1
15	5542	46	0	MISSISS	200	"LEAKE, W."	"LEAKE, WALTER"	2	1	1
15	6693	4	0	NEW HAM	200	"MORRIL,D."	"MORRIL, DAVID LAWRENCE"	2	0	0
15	8993	4	0	NEW HAM	200	"STORER, C"	"STORER, CLEMENT"	2	0	0
15	2561	12	0	NEW JER	200	DICKERSON	"DICKERSON, MAHOLN"	2	0	0
15	10235	12	0	NEW JER	200	"WILSON,J."	"WILSON, JAMES JEFFERSON"	2	0	0
15	8211	13	0	NEW YOR	200	"SANFORD,"	"SANFORD, NATHAN"	2	0	0
15	5270	13	0	NEW YOR	1	"KING, R."	"KING, RUFUS"	2	0	0
15	8971	47	0	NORTH C	200	"STOKES, M"	"STOKES, MONTFORT"	2	1	1
15	5895	47	0	NORTH C	200	"MACON, N."	"MACON, NATHANIEL"	2	1	1
15	8107	24	0	OHIO	200	"RUGGLES,"	"RUGGLES, BENJAMIN"	2	0	0
15	6728	24	0	OHIO	200	"MORROW, J"	"MORROW, JEREMIAH"	2	0	0
15	7953	14	0	PENNSYL	200	"ROBERTS,"	"ROBERTS, JONATHAN"	2	0	0
15	5392	14	0	PENNSYL	200	"LACOCK, A"	"LACOCK, ABNER"	2	0	0
15	1305	5	0	RHODE I	1	"BURRILL,"	"BURRILL, JAMES, JR."	2	0	0
